year,season,area_group,length,observations
2013,A season,NMFS_AREA > 519,49,306
2013,A season,NMFS_AREA > 519,50,265
2013,A season,NMFS_AREA > 519,51,208
2013,A season,NMFS_AREA > 519,52,166
2013,A season,NMFS_AREA > 519,53,133
2013,A season,NMFS_AREA > 519,54,132
2013,A season,NMFS_AREA > 519,55,119
2013,A season,NMFS_AREA > 519,56,91
2013,A season,NMFS_AREA > 519,57,74
2013,A season,NMFS_AREA > 519,58,81
2013,A season,NMFS_AREA > 519,59,74
2013,A season,NMFS_AREA > 519,60,74
2013,A season,NMFS_AREA > 519,61,50
2013,A season,NMFS_AREA > 519,62,58
2013,A season,NMFS_AREA > 519,63,51
2013,A season,NMFS_AREA > 519,64,49
2013,A season,NMFS_AREA > 519,65,291
2013,B season,NMFS_AREA < 520,20,64
2013,B season,NMFS_AREA < 520,21,65
2013,B season,NMFS_AREA < 520,22,61
2013,B season,NMFS_AREA < 520,23,49
2013,B season,NMFS_AREA < 520,24,19
2013,B season,NMFS_AREA < 520,25,5
2013,B season,NMFS_AREA < 520,26,7
2013,B season,NMFS_AREA < 520,27,3
2013,B season,NMFS_AREA < 520,28,12
2013,B season,NMFS_AREA < 520,29,22
2013,B season,NMFS_AREA < 520,30,34
2013,B season,NMFS_AREA < 520,31,66
2013,B season,NMFS_AREA < 520,32,87
2013,B season,NMFS_AREA < 520,33,110
2013,B season,NMFS_AREA < 520,34,106
2013,B season,NMFS_AREA < 520,35,97
2013,B season,NMFS_AREA < 520,36,75
2013,B season,NMFS_AREA < 520,37,90
2013,B season,NMFS_AREA < 520,38,150
2013,B season,NMFS_AREA < 520,39,367
2013,B season,NMFS_AREA < 520,40,891
2013,B season,NMFS_AREA < 520,41,1705
2013,B season,NMFS_AREA < 520,42,2630
2013,B season,NMFS_AREA < 520,43,3559
2013,B season,NMFS_AREA < 520,44,4204
2013,B season,NMFS_AREA < 520,45,4382
2013,B season,NMFS_AREA < 520,46,4225
2013,B season,NMFS_AREA < 520,47,3702
2013,B season,NMFS_AREA < 520,48,3020
2013,B season,NMFS_AREA < 520,49,2377
2013,B season,NMFS_AREA < 520,50,1895
2013,B season,NMFS_AREA < 520,51,1604
2013,B season,NMFS_AREA < 520,52,1519
2013,B season,NMFS_AREA < 520,53,1386
2013,B season,NMFS_AREA < 520,54,1364
2013,B season,NMFS_AREA < 520,55,1335
2013,B season,NMFS_AREA < 520,56,1243
2013,B season,NMFS_AREA < 520,57,1111
2013,B season,NMFS_AREA < 520,58,960
2013,B season,NMFS_AREA < 520,59,815
2013,B season,NMFS_AREA < 520,60,656
2013,B season,NMFS_AREA < 520,61,471
2013,B season,NMFS_AREA < 520,62,353
2013,B season,NMFS_AREA < 520,63,309
2013,B season,NMFS_AREA < 520,64,255
2013,B season,NMFS_AREA < 520,65,1080
2013,B season,NMFS_AREA > 519,20,11
2013,B season,NMFS_AREA > 519,21,12
2013,B season,NMFS_AREA > 519,22,14
2013,B season,NMFS_AREA > 519,23,25
2013,B season,NMFS_AREA > 519,24,42
2013,B season,NMFS_AREA > 519,25,40
2013,B season,NMFS_AREA > 519,26,64
2013,B season,NMFS_AREA > 519,27,92
2013,B season,NMFS_AREA > 519,28,103
2013,B season,NMFS_AREA > 519,29,187
2013,B season,NMFS_AREA > 519,30,358
2013,B season,NMFS_AREA > 519,31,550
2013,B season,NMFS_AREA > 519,32,780
2013,B season,NMFS_AREA > 519,33,932
2013,B season,NMFS_AREA > 519,34,1155
2013,B season,NMFS_AREA > 519,35,1518
2013,B season,NMFS_AREA > 519,36,2154
2013,B season,NMFS_AREA > 519,37,3113
2013,B season,NMFS_AREA > 519,38,4173
2013,B season,NMFS_AREA > 519,39,4977
2013,B season,NMFS_AREA > 519,40,5541
2013,B season,NMFS_AREA > 519,41,5762
2013,B season,NMFS_AREA > 519,42,5515
2013,B season,NMFS_AREA > 519,43,4926
2013,B season,NMFS_AREA > 519,44,4085
2013,B season,NMFS_AREA > 519,45,3047
2013,B season,NMFS_AREA > 519,46,2241
2013,B season,NMFS_AREA > 519,47,1579
2013,B season,NMFS_AREA > 519,48,1168
2013,B season,NMFS_AREA > 519,49,923
2013,B season,NMFS_AREA > 519,50,674
2013,B season,NMFS_AREA > 519,51,511
2013,B season,NMFS_AREA > 519,52,406
2013,B season,NMFS_AREA > 519,53,315
2013,B season,NMFS_AREA > 519,54,220
2013,B season,NMFS_AREA > 519,55,182
2013,B season,NMFS_AREA > 519,56,148
2013,B season,NMFS_AREA > 519,57,134
2013,B season,NMFS_AREA > 519,58,88
2013,B season,NMFS_AREA > 519,59,65
2013,B season,NMFS_AREA > 519,60,58
2013,B season,NMFS_AREA > 519,61,34
2013,B season,NMFS_AREA > 519,62,29
2013,B season,NMFS_AREA > 519,63,23
2013,B season,NMFS_AREA > 519,64,26
2013,B season,NMFS_AREA > 519,65,42
2014,A season,NMFS_AREA < 520,20,2
2014,A season,NMFS_AREA < 520,21,15
2014,A season,NMFS_AREA < 520,22,16
2014,A season,NMFS_AREA < 520,23,23
2014,A season,NMFS_AREA < 520,24,37
2014,A season,NMFS_AREA < 520,25,37
2014,A season,NMFS_AREA < 520,26,49
2014,A season,NMFS_AREA < 520,27,44
2014,A season,NMFS_AREA < 520,28,32
2014,A season,NMFS_AREA < 520,29,20
2014,A season,NMFS_AREA < 520,30,31
2014,A season,NMFS_AREA < 520,31,24
2014,A season,NMFS_AREA < 520,32,21
2014,A season,NMFS_AREA < 520,33,28
2014,A season,NMFS_AREA < 520,34,54
2014,A season,NMFS_AREA < 520,35,90
2014,A season,NMFS_AREA < 520,36,188
2014,A season,NMFS_AREA < 520,37,311
2014,A season,NMFS_AREA < 520,38,515
2014,A season,NMFS_AREA < 520,39,863
2014,A season,NMFS_AREA < 520,40,1489
2014,A season,NMFS_AREA < 520,41,2493
2014,A season,NMFS_AREA < 520,42,3497
2014,A season,NMFS_AREA < 520,43,4437
2014,A season,NMFS_AREA < 520,44,5256
2014,A season,NMFS_AREA < 520,45,5850
2014,A season,NMFS_AREA < 520,46,6151
2014,A season,NMFS_AREA < 520,47,6340
2014,A season,NMFS_AREA < 520,48,6021
2014,A season,NMFS_AREA < 520,49,5528
2014,A season,NMFS_AREA < 520,50,4909
2014,A season,NMFS_AREA < 520,51,4076
2014,A season,NMFS_AREA < 520,52,3241
2014,A season,NMFS_AREA < 520,53,2453
2014,A season,NMFS_AREA < 520,54,2048
2014,A season,NMFS_AREA < 520,55,1742
2014,A season,NMFS_AREA < 520,56,1487
2014,A season,NMFS_AREA < 520,57,1238
2014,A season,NMFS_AREA < 520,58,1045
2014,A season,NMFS_AREA < 520,59,831
2014,A season,NMFS_AREA < 520,60,711
2014,A season,NMFS_AREA < 520,61,536
2014,A season,NMFS_AREA < 520,62,396
2014,A season,NMFS_AREA < 520,63,304
2014,A season,NMFS_AREA < 520,64,268
2014,A season,NMFS_AREA < 520,65,977
2014,A season,NMFS_AREA > 519,21,5
2014,A season,NMFS_AREA > 519,22,15
2014,A season,NMFS_AREA > 519,23,15
2014,A season,NMFS_AREA > 519,24,25
2014,A season,NMFS_AREA > 519,25,34
2014,A season,NMFS_AREA > 519,26,28
2014,A season,NMFS_AREA > 519,27,20
2014,A season,NMFS_AREA > 519,28,22
2014,A season,NMFS_AREA > 519,29,17
2014,A season,NMFS_AREA > 519,30,27
2014,A season,NMFS_AREA > 519,31,40
2014,A season,NMFS_AREA > 519,32,64
2014,A season,NMFS_AREA > 519,33,118
2014,A season,NMFS_AREA > 519,34,181
2014,A season,NMFS_AREA > 519,35,267
2014,A season,NMFS_AREA > 519,36,403
2014,A season,NMFS_AREA > 519,37,474
2014,A season,NMFS_AREA > 519,38,571
2014,A season,NMFS_AREA > 519,39,647
2014,A season,NMFS_AREA > 519,40,804
2014,A season,NMFS_AREA > 519,41,1024
2014,A season,NMFS_AREA > 519,42,1164
2014,A season,NMFS_AREA > 519,43,1239
2014,A season,NMFS_AREA > 519,44,1195
2014,A season,NMFS_AREA > 519,45,1093
2014,A season,NMFS_AREA > 519,46,951
2014,A season,NMFS_AREA > 519,47,786
2014,A season,NMFS_AREA > 519,48,560
2014,A season,NMFS_AREA > 519,49,442
2014,A season,NMFS_AREA > 519,50,356
2014,A season,NMFS_AREA > 519,51,275
2014,A season,NMFS_AREA > 519,52,212
2014,A season,NMFS_AREA > 519,53,188
2014,A season,NMFS_AREA > 519,54,155
2014,A season,NMFS_AREA > 519,55,132
2014,A season,NMFS_AREA > 519,56,122
2014,A season,NMFS_AREA > 519,57,82
2014,A season,NMFS_AREA > 519,58,86
2014,A season,NMFS_AREA > 519,59,78
2014,A season,NMFS_AREA > 519,60,75
2014,A season,NMFS_AREA > 519,61,72
2014,A season,NMFS_AREA > 519,62,70
2014,A season,NMFS_AREA > 519,63,70
2014,A season,NMFS_AREA > 519,64,62
2014,A season,NMFS_AREA > 519,65,512
2014,B season,NMFS_AREA < 520,20,13
2014,B season,NMFS_AREA < 520,21,14
2014,B season,NMFS_AREA < 520,22,9
2014,B season,NMFS_AREA < 520,23,11
2014,B season,NMFS_AREA < 520,24,23
2014,B season,NMFS_AREA < 520,25,77
2014,B season,NMFS_AREA < 520,26,126
2014,B season,NMFS_AREA < 520,27,230
2014,B season,NMFS_AREA < 520,28,317
2014,B season,NMFS_AREA < 520,29,363
2014,B season,NMFS_AREA < 520,30,376
2014,B season,NMFS_AREA < 520,31,383
2014,B season,NMFS_AREA < 520,32,354
2014,B season,NMFS_AREA < 520,33,295
2014,B season,NMFS_AREA < 520,34,309
2014,B season,NMFS_AREA < 520,35,320
2014,B season,NMFS_AREA < 520,36,323
2014,B season,NMFS_AREA < 520,37,231
2014,B season,NMFS_AREA < 520,38,190
2014,B season,NMFS_AREA < 520,39,168
2014,B season,NMFS_AREA < 520,40,295
2014,B season,NMFS_AREA < 520,41,659
2014,B season,NMFS_AREA < 520,42,1364
2014,B season,NMFS_AREA < 520,43,2489
2014,B season,NMFS_AREA < 520,44,3598
2014,B season,NMFS_AREA < 520,45,4588
2014,B season,NMFS_AREA < 520,46,5077
2014,B season,NMFS_AREA < 520,47,5151
2014,B season,NMFS_AREA < 520,48,4950
2014,B season,NMFS_AREA < 520,49,4592
2014,B season,NMFS_AREA < 520,50,4281
2014,B season,NMFS_AREA < 520,51,3707
2014,B season,NMFS_AREA < 520,52,3164
2014,B season,NMFS_AREA < 520,53,2536
2014,B season,NMFS_AREA < 520,54,1990
2014,B season,NMFS_AREA < 520,55,1551
2014,B season,NMFS_AREA < 520,56,1293
2014,B season,NMFS_AREA < 520,57,1117
2014,B season,NMFS_AREA < 520,58,898
2014,B season,NMFS_AREA < 520,59,791
2014,B season,NMFS_AREA < 520,60,649
2014,B season,NMFS_AREA < 520,61,542
2014,B season,NMFS_AREA < 520,62,438
2014,B season,NMFS_AREA < 520,63,306
2014,B season,NMFS_AREA < 520,64,248
2014,B season,NMFS_AREA < 520,65,1099
2014,B season,NMFS_AREA > 519,20,18
2014,B season,NMFS_AREA > 519,21,12
2014,B season,NMFS_AREA > 519,22,27
2014,B season,NMFS_AREA > 519,23,41
2014,B season,NMFS_AREA > 519,24,101
2014,B season,NMFS_AREA > 519,25,171
2014,B season,NMFS_AREA > 519,26,274
2014,B season,NMFS_AREA > 519,27,362
2014,B season,NMFS_AREA > 519,28,405
2014,B season,NMFS_AREA > 519,29,429
2014,B season,NMFS_AREA > 519,30,429
2014,B season,NMFS_AREA > 519,31,351
2014,B season,NMFS_AREA > 519,32,408
2014,B season,NMFS_AREA > 519,33,471
2014,B season,NMFS_AREA > 519,34,574
2014,B season,NMFS_AREA > 519,35,805
2014,B season,NMFS_AREA > 519,36,1217
2014,B season,NMFS_AREA > 519,37,1823
2014,B season,NMFS_AREA > 519,38,2524
2014,B season,NMFS_AREA > 519,39,3155
2014,B season,NMFS_AREA > 519,40,3626
2014,B season,NMFS_AREA > 519,41,4090
2014,B season,NMFS_AREA > 519,42,4591
2014,B season,NMFS_AREA > 519,43,4832
2014,B season,NMFS_AREA > 519,44,4725
2014,B season,NMFS_AREA > 519,45,4394
2014,B season,NMFS_AREA > 519,46,3883
2014,B season,NMFS_AREA > 519,47,3213
2014,B season,NMFS_AREA > 519,48,2513
2014,B season,NMFS_AREA > 519,49,1826
2014,B season,NMFS_AREA > 519,50,1360
2014,B season,NMFS_AREA > 519,51,959
2014,B season,NMFS_AREA > 519,52,697
2014,B season,NMFS_AREA > 519,53,493
2014,B season,NMFS_AREA > 519,54,353
2014,B season,NMFS_AREA > 519,55,241
2014,B season,NMFS_AREA > 519,56,209
2014,B season,NMFS_AREA > 519,57,148
2014,B season,NMFS_AREA > 519,58,87
2014,B season,NMFS_AREA > 519,59,94
2014,B season,NMFS_AREA > 519,60,69
2014,B season,NMFS_AREA > 519,61,46
2014,B season,NMFS_AREA > 519,62,34
2014,B season,NMFS_AREA > 519,63,19
2014,B season,NMFS_AREA > 519,64,20
2014,B season,NMFS_AREA > 519,65,54
2015,A season,NMFS_AREA < 520,21,1
2015,A season,NMFS_AREA < 520,22,1
2015,A season,NMFS_AREA < 520,23,5
2015,A season,NMFS_AREA < 520,24,8
2015,A season,NMFS_AREA < 520,25,9
2015,A season,NMFS_AREA < 520,26,15
2015,A season,NMFS_AREA < 520,27,14
2015,A season,NMFS_AREA < 520,28,18
2015,A season,NMFS_AREA < 520,29,29
2015,A season,NMFS_AREA < 520,30,35
2015,A season,NMFS_AREA < 520,31,68
2015,A season,NMFS_AREA < 520,32,133
2015,A season,NMFS_AREA < 520,33,252
2015,A season,NMFS_AREA < 520,34,416
2015,A season,NMFS_AREA < 520,35,531
2015,A season,NMFS_AREA < 520,36,692
2015,A season,NMFS_AREA < 520,37,728
2015,A season,NMFS_AREA < 520,38,813
2015,A season,NMFS_AREA < 520,39,863
2015,A season,NMFS_AREA < 520,40,1044
2015,A season,NMFS_AREA < 520,41,1286
2015,A season,NMFS_AREA < 520,42,1674
2015,A season,NMFS_AREA < 520,43,2087
2015,A season,NMFS_AREA < 520,44,2491
2015,A season,NMFS_AREA < 520,45,2908
2015,A season,NMFS_AREA < 520,46,3243
2015,A season,NMFS_AREA < 520,47,3321
2015,A season,NMFS_AREA < 520,48,3241
2015,A season,NMFS_AREA < 520,49,3056
2015,A season,NMFS_AREA < 520,50,2715
2015,A season,NMFS_AREA < 520,51,2294
2015,A season,NMFS_AREA < 520,52,1994
2015,A season,NMFS_AREA < 520,53,1611
2015,A season,NMFS_AREA < 520,54,1287
2015,A season,NMFS_AREA < 520,55,1054
2015,A season,NMFS_AREA < 520,56,823
2015,A season,NMFS_AREA < 520,57,642
2015,A season,NMFS_AREA < 520,58,488
2015,A season,NMFS_AREA < 520,59,424
2015,A season,NMFS_AREA < 520,60,318
2015,A season,NMFS_AREA < 520,61,242
2015,A season,NMFS_AREA < 520,62,187
2015,A season,NMFS_AREA < 520,63,169
2015,A season,NMFS_AREA < 520,64,104
2015,A season,NMFS_AREA < 520,65,421
2015,A season,NMFS_AREA > 519,21,1
2015,A season,NMFS_AREA > 519,22,6
2015,A season,NMFS_AREA > 519,23,14
2015,A season,NMFS_AREA > 519,24,29
2015,A season,NMFS_AREA > 519,25,37
2015,A season,NMFS_AREA > 519,26,49
2015,A season,NMFS_AREA > 519,27,45
2015,A season,NMFS_AREA > 519,28,71
2015,A season,NMFS_AREA > 519,29,166
2015,A season,NMFS_AREA > 519,30,446
2015,A season,NMFS_AREA > 519,31,632
2015,A season,NMFS_AREA > 519,32,871
2015,A season,NMFS_AREA > 519,33,1040
2015,A season,NMFS_AREA > 519,34,1073
2015,A season,NMFS_AREA > 519,35,1108
2015,A season,NMFS_AREA > 519,36,1123
2015,A season,NMFS_AREA > 519,37,1181
2015,A season,NMFS_AREA > 519,38,1164
2015,A season,NMFS_AREA > 519,39,1332
2015,A season,NMFS_AREA > 519,40,1632
2015,A season,NMFS_AREA > 519,41,1927
2015,A season,NMFS_AREA > 519,42,2143
2015,A season,NMFS_AREA > 519,43,2368
2015,A season,NMFS_AREA > 519,44,2686
2015,A season,NMFS_AREA > 519,45,3065
2015,A season,NMFS_AREA > 519,46,3262
2015,A season,NMFS_AREA > 519,47,3215
2015,A season,NMFS_AREA > 519,48,2954
2015,A season,NMFS_AREA > 519,49,2631
2015,A season,NMFS_AREA > 519,50,2213
2015,A season,NMFS_AREA > 519,51,1689
2015,A season,NMFS_AREA > 519,52,1290
2015,A season,NMFS_AREA > 519,53,1009
2015,A season,NMFS_AREA > 519,54,814
2015,A season,NMFS_AREA > 519,55,606
2015,A season,NMFS_AREA > 519,56,498
2015,A season,NMFS_AREA > 519,57,381
2015,A season,NMFS_AREA > 519,58,337
2015,A season,NMFS_AREA > 519,59,248
2015,A season,NMFS_AREA > 519,60,211
2015,A season,NMFS_AREA > 519,61,188
2015,A season,NMFS_AREA > 519,62,126
2015,A season,NMFS_AREA > 519,63,114
2015,A season,NMFS_AREA > 519,64,120
2015,A season,NMFS_AREA > 519,65,602
2015,B season,NMFS_AREA < 520,20,1
2015,B season,NMFS_AREA < 520,21,1
2015,B season,NMFS_AREA < 520,23,3
2015,B season,NMFS_AREA < 520,24,4
2015,B season,NMFS_AREA < 520,25,2
2015,B season,NMFS_AREA < 520,26,3
2015,B season,NMFS_AREA < 520,27,10
2015,B season,NMFS_AREA < 520,28,13
2015,B season,NMFS_AREA < 520,29,24
2015,B season,NMFS_AREA < 520,30,47
2015,B season,NMFS_AREA < 520,31,55
2015,B season,NMFS_AREA < 520,32,98
2015,B season,NMFS_AREA < 520,33,202
2015,B season,NMFS_AREA < 520,34,711
2015,B season,NMFS_AREA < 520,35,1812
2015,B season,NMFS_AREA < 520,36,3298
2015,B season,NMFS_AREA < 520,37,4346
2015,B season,NMFS_AREA < 520,38,4748
2015,B season,NMFS_AREA < 520,39,4351
2015,B season,NMFS_AREA < 520,40,3518
2015,B season,NMFS_AREA < 520,41,2745
2015,B season,NMFS_AREA < 520,42,2302
2015,B season,NMFS_AREA < 520,43,2107
2015,B season,NMFS_AREA < 520,44,2175
2015,B season,NMFS_AREA < 520,45,2138
2015,B season,NMFS_AREA < 520,46,2265
2015,B season,NMFS_AREA < 520,47,2149
2015,B season,NMFS_AREA < 520,48,2036
2015,B season,NMFS_AREA < 520,49,1773
2015,B season,NMFS_AREA < 520,50,1463
2015,B season,NMFS_AREA < 520,51,1249
2015,B season,NMFS_AREA < 520,52,945
2015,B season,NMFS_AREA < 520,53,717
2015,B season,NMFS_AREA < 520,54,556
2015,B season,NMFS_AREA < 520,55,414
2015,B season,NMFS_AREA < 520,56,329
2015,B season,NMFS_AREA < 520,57,228
2015,B season,NMFS_AREA < 520,58,186
2015,B season,NMFS_AREA < 520,59,162
2015,B season,NMFS_AREA < 520,60,123
2015,B season,NMFS_AREA < 520,61,81
2015,B season,NMFS_AREA < 520,62,65
2015,B season,NMFS_AREA < 520,63,53
2015,B season,NMFS_AREA < 520,64,33
2015,B season,NMFS_AREA < 520,65,85
2015,B season,NMFS_AREA > 519,20,12
2015,B season,NMFS_AREA > 519,21,17
2015,B season,NMFS_AREA > 519,22,15
2015,B season,NMFS_AREA > 519,23,42
2015,B season,NMFS_AREA > 519,24,89
2015,B season,NMFS_AREA > 519,25,155
2015,B season,NMFS_AREA > 519,26,224
2015,B season,NMFS_AREA > 519,27,281
2015,B season,NMFS_AREA > 519,28,268
2015,B season,NMFS_AREA > 519,29,328
2015,B season,NMFS_AREA > 519,30,295
2015,B season,NMFS_AREA > 519,31,331
2015,B season,NMFS_AREA > 519,32,545
2015,B season,NMFS_AREA > 519,33,1021
2015,B season,NMFS_AREA > 519,34,1631
2015,B season,NMFS_AREA > 519,35,2235
2015,B season,NMFS_AREA > 519,36,2748
2015,B season,NMFS_AREA > 519,37,2912
2015,B season,NMFS_AREA > 519,38,2935
2015,B season,NMFS_AREA > 519,39,2808
2015,B season,NMFS_AREA > 519,40,2779
2015,B season,NMFS_AREA > 519,41,3124
2015,B season,NMFS_AREA > 519,42,3510
2015,B season,NMFS_AREA > 519,43,3857
2015,B season,NMFS_AREA > 519,44,3792
2015,B season,NMFS_AREA > 519,45,3721
2015,B season,NMFS_AREA > 519,46,3384
2015,B season,NMFS_AREA > 519,47,3045
2015,B season,NMFS_AREA > 519,48,2571
2015,B season,NMFS_AREA > 519,49,2103
2015,B season,NMFS_AREA > 519,50,1576
2015,B season,NMFS_AREA > 519,51,1093
2015,B season,NMFS_AREA > 519,52,746
2015,B season,NMFS_AREA > 519,53,548
2015,B season,NMFS_AREA > 519,54,379
2015,B season,NMFS_AREA > 519,55,293
2015,B season,NMFS_AREA > 519,56,192
2015,B season,NMFS_AREA > 519,57,153
2015,B season,NMFS_AREA > 519,58,104
2015,B season,NMFS_AREA > 519,59,70
2015,B season,NMFS_AREA > 519,60,46
2015,B season,NMFS_AREA > 519,61,40
2015,B season,NMFS_AREA > 519,62,24
2015,B season,NMFS_AREA > 519,63,24
2015,B season,NMFS_AREA > 519,64,19
2015,B season,NMFS_AREA > 519,65,33
2016,A season,NMFS_AREA < 520,22,1
2016,A season,NMFS_AREA < 520,23,2
2016,A season,NMFS_AREA < 520,24,3
2016,A season,NMFS_AREA < 520,25,4
2016,A season,NMFS_AREA < 520,26,6
2016,A season,NMFS_AREA < 520,27,12
2016,A season,NMFS_AREA < 520,28,14
2016,A season,NMFS_AREA < 520,29,21
2016,A season,NMFS_AREA < 520,30,31
2016,A season,NMFS_AREA < 520,31,39
2016,A season,NMFS_AREA < 520,32,91
2016,A season,NMFS_AREA < 520,33,187
2016,A season,NMFS_AREA < 520,34,462
2016,A season,NMFS_AREA < 520,35,835
2016,A season,NMFS_AREA < 520,36,1399
2016,A season,NMFS_AREA < 520,37,2272
2016,A season,NMFS_AREA < 520,38,3314
2016,A season,NMFS_AREA < 520,39,4279
2016,A season,NMFS_AREA < 520,40,4776
2016,A season,NMFS_AREA < 520,41,4949
2016,A season,NMFS_AREA < 520,42,4968
2016,A season,NMFS_AREA < 520,43,4907
2016,A season,NMFS_AREA < 520,44,4567
2016,A season,NMFS_AREA < 520,45,4455
2016,A season,NMFS_AREA < 520,46,4283
2016,A season,NMFS_AREA < 520,47,4052
2016,A season,NMFS_AREA < 520,48,3742
2016,A season,NMFS_AREA < 520,49,3313
2016,A season,NMFS_AREA < 520,50,2822
2016,A season,NMFS_AREA < 520,51,2379
2016,A season,NMFS_AREA < 520,52,1799
2016,A season,NMFS_AREA < 520,53,1442
2016,A season,NMFS_AREA < 520,54,1082
2016,A season,NMFS_AREA < 520,55,834
2016,A season,NMFS_AREA < 520,56,634
2016,A season,NMFS_AREA < 520,57,439
2016,A season,NMFS_AREA < 520,58,364
2016,A season,NMFS_AREA < 520,59,306
2016,A season,NMFS_AREA < 520,60,239
2016,A season,NMFS_AREA < 520,61,187
2016,A season,NMFS_AREA < 520,62,145
2016,A season,NMFS_AREA < 520,63,121
2016,A season,NMFS_AREA < 520,64,86
2016,A season,NMFS_AREA < 520,65,374
2016,A season,NMFS_AREA > 519,20,2
2016,A season,NMFS_AREA > 519,21,2
2016,A season,NMFS_AREA > 519,23,3
2016,A season,NMFS_AREA > 519,24,1
2016,A season,NMFS_AREA > 519,25,4
2016,A season,NMFS_AREA > 519,26,1
2016,A season,NMFS_AREA > 519,27,6
2016,A season,NMFS_AREA > 519,28,9
2016,A season,NMFS_AREA > 519,29,34
2016,A season,NMFS_AREA > 519,30,77
2016,A season,NMFS_AREA > 519,31,139
2016,A season,NMFS_AREA > 519,32,209
2016,A season,NMFS_AREA > 519,33,272
2016,A season,NMFS_AREA > 519,34,386
2016,A season,NMFS_AREA > 519,35,487
2016,A season,NMFS_AREA > 519,36,693
2016,A season,NMFS_AREA > 519,37,885
2016,A season,NMFS_AREA > 519,38,1049
2016,A season,NMFS_AREA > 519,39,1065
2016,A season,NMFS_AREA > 519,40,1040
2016,A season,NMFS_AREA > 519,41,888
2016,A season,NMFS_AREA > 519,42,784
2016,A season,NMFS_AREA > 519,43,688
2016,A season,NMFS_AREA > 519,44,604
2016,A season,NMFS_AREA > 519,45,593
2016,A season,NMFS_AREA > 519,46,621
2016,A season,NMFS_AREA > 519,47,665
2016,A season,NMFS_AREA > 519,48,603
2016,A season,NMFS_AREA > 519,49,560
2016,A season,NMFS_AREA > 519,50,488
2016,A season,NMFS_AREA > 519,51,400
2016,A season,NMFS_AREA > 519,52,352
2016,A season,NMFS_AREA > 519,53,282
2016,A season,NMFS_AREA > 519,54,217
2016,A season,NMFS_AREA > 519,55,161
2016,A season,NMFS_AREA > 519,56,147
2016,A season,NMFS_AREA > 519,57,122
2016,A season,NMFS_AREA > 519,58,85
2016,A season,NMFS_AREA > 519,59,70
2016,A season,NMFS_AREA > 519,60,58
2016,A season,NMFS_AREA > 519,61,46
2016,A season,NMFS_AREA > 519,62,34
2016,A season,NMFS_AREA > 519,63,36
2016,A season,NMFS_AREA > 519,64,20
2016,A season,NMFS_AREA > 519,65,78
2016,B season,NMFS_AREA < 520,20,2
2016,B season,NMFS_AREA < 520,21,5
2016,B season,NMFS_AREA < 520,22,8
2016,B season,NMFS_AREA < 520,23,4
2016,B season,NMFS_AREA < 520,24,8
2016,B season,NMFS_AREA < 520,25,6
2016,B season,NMFS_AREA < 520,26,5
2016,B season,NMFS_AREA < 520,27,5
2016,B season,NMFS_AREA < 520,28,6
2016,B season,NMFS_AREA < 520,29,19
2016,B season,NMFS_AREA < 520,30,24
2016,B season,NMFS_AREA < 520,31,35
2016,B season,NMFS_AREA < 520,32,39
2016,B season,NMFS_AREA < 520,33,56
2016,B season,NMFS_AREA < 520,34,97
2016,B season,NMFS_AREA < 520,35,151
2016,B season,NMFS_AREA < 520,36,298
2016,B season,NMFS_AREA < 520,37,968
2016,B season,NMFS_AREA < 520,38,2545
2016,B season,NMFS_AREA < 520,39,5724
2016,B season,NMFS_AREA < 520,40,8954
2016,B season,NMFS_AREA < 520,41,10477
2016,B season,NMFS_AREA < 520,42,10472
2016,B season,NMFS_AREA < 520,43,8880
2016,B season,NMFS_AREA < 520,44,6533
2016,B season,NMFS_AREA < 520,45,4396
2016,B season,NMFS_AREA < 520,46,3022
2016,B season,NMFS_AREA < 520,47,2286
2016,B season,NMFS_AREA < 520,48,1624
2016,B season,NMFS_AREA < 520,49,1407
